Process Name,Product Flow,Unit,Carbon Footprint (kg CO2 eq),Status
Add 100mm uPVC 1.67kg/m Length Conduit Pipe,Add 100mm uPVC 1.67kg/m length Conduit Pipe - PAO,m,2.6186324655882913,Success
Add 10gsm Protective High Density Polyethylene HDPE Stretch Wrapping,Add 10gsm Protective High Density Polyethylene HDPE Stretch Wrapping - GLO,m2,0.029574883432630945,Success
Add 12 Compact Fluorescent Lamps 13%PCR,Add 12 Compact FluorescentLamps 13%PCR - AU,kg,4.9887306446332245,Success
Add 1200gsm SBR 22% EPDM 14%Polyurethane Track,Add 1200gsm SBR 22% EPDM 14%Polyurethane Track - AU,m2,4.510616061059349,Success
Add 122g Emergency Stop Button,Add 122g Emergency Stop Button - AU,kg,3.58935218951312,Success
Add 13mm Aluminium Foil Faced Fire Resistant Plasterboard 1%PCR,Add 13mm Aluminium Foil Faced Fire Resistant Plasterboard 1%PCR - AU,kg,2.424951333714353,Success
Add 13mm Moisture resistant Reinforced 9kg/m2 StuccoBoard 9kg 1%PCR,Add 13mm Moisture resistant Reinforced 9kg/m2 StuccoBoard 9kg 1%PCR - AU,m2,3.8332835722939884,Success
Add 15200gsm Pilkington 6mm Float Glass,Add 15200gsm Pilkington 6mm Float Glass - AU,m2,16.543955604852663,Success
Add 165 to 200g Electric Motor,Add 165 to 200g Electric Motor - AU,kg,3.9350081391926035,Success
Add 16V PowerCable Cu Vinyl 0.9kg per m 50%PCR,Add 16V PowerCable Cu Vinyl 0.9kg per m 50%PCR,m,4.275802509426597,Success
Add 16V Powercable Cu Vinyl 0.75kg per m 27%PCR,Add 16V Powercable Cu Vinyl 0.75kg per m 27%PCR,m,3.749002668532042,Success
Add 17% Limestone Filled Grey DINP Plasticised Flexible Vinyl Extrusion,Add 17% Limestone Filled White DINP Plasticised Flexible Vinyl Extrusion - AU,kg,2.7330431373076896,Success
Add 19% Limestone Filled Grey DINP Plasticised Flexible Vinyl Extrusion,Add 19% Limestone Filled Grey DINP Plasticised Flexible Vinyl Extrusion - AU,kg,3.39787682685059,Success
Add 190kg Pair SS304 Steel doorframe Double Glazed Color Aluminium Framed Entry Doors,Add 190kg Pair SS304 Steel doorframe Double Glazed Color Aluminium Framed Entry Doors - AU,Item(s),705.2453575081786,Success
Add 190kg Pair SS304 Steel doorframe Double Glazed Color Aluminium Framed Inner Doors,Add 190kg Pair SS304 Steel doorframe Double Glazed Color Aluminium Framed Inner Doors - AU,Item(s),705.2453575081784,Success
Add 1mm Polyester Polyvinylidene  Membrane,Add 1mm Polyester Polyvinylidene Membrane - AU,kg,5.239046206208567,Success
Add 20% Limestone Filled White Polypropylene Extrusion,Add 20% Limestone Filled White Polypropylene Extrusion - AU,kg,3.7691891842342264,Success
Add 20kg Door Fielded Raw Gas Kiln Dried Wood,Add 20kg Door Fielded Raw Gas Kiln Dried Wood - AU,Item(s),28.326473191025187,Success
Add 21kg Door Maple Frame  &  Veneer Ply Face,Add 21kg Door Maple Frame  &  Veneer Ply Face - AU,Item(s),30.53075752862396,Success
Add 21kg door Oak Veneer & Ply Faced Pine Framed,Add 21kg door Oak Veneer & Ply Faced Pine Framed - AU,Item(s),11.418953893271485,Success
Add 225mm uPVC  2.5kg/m Length Conduit Pipe,Add 225mm uPVC  2.5kg/m Length Conduit Pipe - PAO,m,3.927942043799776,Success
Add 22g/MJ Grease Lubrication,Add 22g/MJ Grease Lubrication,MJ,0.016040375265438455,Success
Add 22kg Cedar Door Hung in Painted Oregon Doorframe,Add 22kg Cedar Door Hung in Painted Oregon Doorframe - AU,Item(s),15.304051723335824,Success
Add 23g LED Control Button,Add 23g LED Control Button - AU,kg,3.3386793885514874,Success
Add 240V Powercable Al Vinyl 3.46kg per m 8%PCR,Add 240V Powercable Al Vinyl 3.46kg per m 8%PCR,m,49.10254444469475,Success
Add 240V Powercable Cu Vinyl 1.3m per kg 27%PCR,Add 240V Powercable Cu Vinyl 1.3m per kg 27%PCR,kg,4.9986337351193555,Success
Add 240V Powercable Cu Vinyl EPDM 3%PCR,Add 240V Powercable Cu Vinyl EPDM 3%PCR,kg,5.078092931264722,Success
Add 24kg Door Solid Maple Frame and Panels,Add 24kg Door Solid Maple Frame and Panels - AU,Item(s),4.659051315416133,Success
Add 25kg 1 hour Fire Door Maple Veneer Vermiculite fill Maple Stile & Rails,Add 25kg 1 hour Fire Door Maple Veneer Vermiculite fill Maple Stile & Rails - AU,Item(s),35.61340342251552,Success
Add 27kg Hardwood Door Hung in Painted Oregon Doorframe,Add 27kg Hardwood Door Hung in Painted Oregon Doorframe - AU,Item(s),13.181478879536858,Success
Add 30% Crystal Flux and 70% Tin:SIlver:Copper Solder 96:4:0.6  4%PCR - AU,Add 30% Crystal Flux and 70% Tin:SIlver:Copper Solder 96:4:0.6  4%PCR - AU,kg,9.915992059316686,Success
Add 30% Limestone Filled White High Density Polyethylene Extrusion,AU Add 30% Limestone Filled White High Density Polyethylene Extrusion Item - AU,kg,2.1651967105778835,Success
Add 30kg Door Hardwood Frame Teak & Luan Veneer 15%w/w Single Light,Add 30kg Door Hardwood Frame Teak & Luan Veneer 15%w/w Single Light - AU,Item(s),46.549983763761816,Success
Add 30kg Plywood Hollow Core Door Hung in Aluminium  Doorframe,Add 30kg Plywood Hollow Core Door Hung in Aluminium  Doorframe - AU,Item(s),71.75601057655085,Success
Add 30kg Plywood Hollow Core Door Hung in Galvanised Steel Doorframe 10%PCR,Add 30kg Plywood Hollow Core Door Hung in Galvanised Steel Doorframe 10%PCR - AU,Item(s),55.13165298873297,Success
Add 3200gsm Tempered Masonite Hardboard Sheet,Add 3200gsm Tempered Masonite Hardboard Sheet 20%PCR- AU,m2,16.166437309227046,Success
Add 32kg Door Hardwood Frame Teak or Luan Veneer,Add 32kg Door Hardwood Frame Teak or Luan Veneer - AU,Item(s),46.54245130271269,Success
Add 33% Polyurethane Foam Bitumen Damp Proof Membrane DPM,Add 33% Polyurethane Foam Bitumen Damp Proof Membrane DPM - AU,kg,19.868814465073402,Success
Add 34kg Pacific Maple Door Hung in Painted Oregon Doorframe,Add 34kg Pacific Maple Door Hung in Painted Oregon Doorframe - AU,Item(s),18.407400344968657,Success
Add 350g Electromagnetic Sensor 85%PCR,Add 350g Electomagnetic Sensor 85%PCR - AU,kg,3.699000821349281,Success
Add 35kg 2 hour Fire Door Maple Veneer Vermiculite fill Maple Stile & Rails,Add 35kg 2 hour Fire Door Maple Veneer Vermiculite fill Maple Stile & Rails - AU,Item(s),46.03164735418495,Success
Add 36g Solenoid Actuator 85%PCR,Add 36g Solenoid Actuator 85%PCR - AU,kg,3.6172053153474084,Success
Add 3kg Common Face Brick,Add 3kg Common Face Brick - AU,kg,0.49645602076142303,Success
Add 3kg Common Red Brick,Add 3kg Common Red Brick - AU,kg,0.46685052274384853,Success
Add 3m Sheet High UV Tinted Polycarbonate,Add 3m Sheet High UV Tinted Polycarbonate - AU,kg,7.850783719835807,Success
Add 3mm MasoniteHardboard Sheet 20%PCR,Add 3mm MasoniteHardboard Sheet 20%PCR - AU,kg,5.052008952287306,Success
Add 3mm thick Sheet of Clear Acrylic Plexiglass,Add 3mm thick Sheet of Clear Acrylic Plexiglass - AU,kg,7.711852136450551,Success
Add 3x100mm Float Glass Louvres,Add 3x100mm Float Glass Louvres - AU,kg,1.0898523912336655,Success
Add 400gsm Insulation Reflective Aluminium 400gsm Glasswool Batt 15%PCR,Add 400gsm Insulation Reflective Aluminium 400gsm Glasswool Batt 15%PCR - AU,kg,6.402439147330092,Success
Add 45kg 3 hour Fire Door Painted PinePly Faced Vermiculite fill Hardwood Stile & Rails,Add 45kg 3 hour Fire Door Painted PinePly Faced Vermiculite fill Hardwood Stile & Rails - AU,Item(s),47.65440105832226,Success
Add 45kg 3 hour Fire DoorPinePly Faced Vermiculite fill Hardwood Stile & Rails,Add 45kg 3 hour Fire Door PinePly Faced Vermiculite fill Hardwood Stile & Rails - AU,Item(s),49.22035581377456,Success
Add 45kg Solid Maple Door Hung in Stainless Steel Doorframe,Add 45kg Solid Maple Door Hung in Stainless Steel Doorframe  - AU,Item(s),22.412745118694748,Success
Add 4mm Maple Veneered Ply Imported FSC Biomass Fuel Kiln Dried Timber Softwood - AU,Add 4mm Maple Veneered Ply Imported FSC Biomass Fuel Kiln Dried Timber Softwood - AU,kg,1.6089261950866676,Success
Add 4mm Teak or Lauan Veneered Structural Ply Imported Softwood FSC Wood-Fire Kiln Dried,Add 4mm Teak or Lauan Veneered Structural Ply Imported Softwood FSC Wood-Fire Kiln Dried - AU,kg,1.6153424986495382,Success
Add 4mm Toughened Flat Glass,Add 4mm Toughened Flat Glass - AU,kg,0.8024777911219376,Success
"Add 50% Imported Cold Rolled Annealed Galvanised Lintel, Rib or Tbar 51%PCR","Add 50% Imported Cold Rolled Annealed Galvanised Lintel, Rib or Tbar 51%PCR - AU",kg,3.0976814467113116,Success
Add 50% Imported Cold rolled Annealed Galvanised Steel Connectors 51%PCR,Add 50% Imported Cold rolled Annealed Galvanised Steel Connectors 51%PCR - PAO,kg,3.0976814467113116,Success
Add 50% Imported Galvanised Cold Roll Annealed 0.48BMT Steel 51%PCR,Add 50% Imported Cold Roll Annealed Galvanised 0.48BMT Steel Steel 51%PCR - AU,kg,2.8615753559618984,Success
Add 50% Imported Hot rolled Steel Flats & Reinforcing Bars 51%PCR,Add 50% Imported Hot rolled Steel Flats & Reinforcing Bars 51%PCR - AU,kg,2.0990339648690544,Success
Add 50V Powercable Cu Vinyl PE 2kg per m 50%PCR,Add 50V Powercable Cu Vinyl PE 2kg per m 50%PCR,m,11.399474023133628,Success
Add 570g Brass Fire Sprinkler,Add 570g Brass Fire Sprinkler - AU,kg,6.159229869923585,Success
Add 6.4mm Laminated Flat Glass,Add 6.4mm Laminated Flat Glass - AU,kg,0.8407831768994516,Success
Add 67kg 2 hour Fire Door Oregon Doorframe Painted Ply Faced Vermiculite fill Hardwood Stile & Rails,Add 67kg 2 hour Fire Door Oregon Doorframe Painted Ply Faced Vermiculite fill Hardwood Stile & Rails,Item(s),79.88090557072734,Success
Add 6mm Clear Flat Glass,Add 6mm Clear Flat Glass - AU,kg,2.329327554361919,Success
Add 6mm Mirror Float Glass,Add 6mm Mirror Float Glass - AU,kg,1.1592620257421777,Success
Add 6mm Wired  Etched Flat Glass,Add 6mm Wired  Etched Flat Glass - AU,kg,0.7331272813752107,Success
Add 6mm Wired Coloured Flat Glass,Add 6mm Wired Coloured Flat Glass - Au,kg,0.7288182605838375,Success
Add 6mm Wired Toughened Colour Flat Glass,Add 6mm Wired Toughened Colour Flat Glass - AU,kg,0.8140481418569051,Success
Add 6mm Wired Toughened Etched Flat Glass,Add 6mm Wired Toughened Etched Flat Glass - AU,kg,0.8183571713689632,Success
Add 6mm Wired Toughened Georgian Flat Glass,Add 6mm Wired Toughened Georgian Flat Glass - AU,kg,0.888403406901477,Success
Add 8% Copper Chrome Arsenic Preservative Treated Raw Pine Lumber,Add 8% Copper Chrome Arsenic Preservative Treated Raw Pine Lumber - AU,kg,0.31270776275475315,Success
Add 8.4mm Laminated Flat Glass - AU,Add 8.4mm Laminated Flat Glass - AU,kg,0.8284602896372296,Success
Add 8.4mm Laminated Tint Flat Glass,Add 8.4mm Laminated Tint Flat Glass - AU,kg,0.8284872838423684,Success
Add 80g Gas Spring Stainless Steel Strut 85%PCR,Add 80g Gas Spring Stainless Steel Strut 85%PCR - AU,kg,3.0778604753671743,Success
Add 9% Whiting Fillled DINP Plasticised  Flexible PolyvinylChloride Extrusion,Add 9% Whiting DINP Plasticised Flexible PolyvinylChloride Extrusion - AU,kg,3.8470573773298935,Success
"Add A, B, C, D HD High Grade Copper Tube 50%PCR","Add A, B, C, D HD High Grade Copper Tube 50%PCR - PAO",kg,3.580042916505526,Success
Add ALAA1200 Aluminium Nut & Bolt 10%PCR - GLO,Add ALAA1200 Aluminium Nut & Bolt 10%PCR - GLO,kg,24.671153847246128,Success
Add AU White Glazed Porcelain Bathroom Suite,Add AU White Glazed Porcelain Bathroom Suite - AU,kg,8.697821224423503,Success
Add Acetaldehyde,Add Acetaldehyde,kg,1.7187507167882505,Success
Add Acetamide,Add Acetamide,kg,3.886300988310391,Success
Add Acetic Anhydride @C Methylacetate,Add Acetic Anhydride @C Methylacetate,kg,0.3739191809564406,Success
Add Al3004 Aluminium Extrusion 33%PCR,Add Al3004 Aluminium Extrusion 33%PCR - AU,kg,13.09960151463743,Success
Add Al3004 Aluminium Extrusion Packaged 10%PCR,Add Al3004 Aluminium Extrusion Packaged 10%PCR - AU,kg,17.60565229699306,Success
Add Al3004 Aluminium Extrusion Packaged 33%PCR,Add Al3004 Aluminium Extrusion Packaged 33%PCR - AU,kg,12.965117915938256,Success
Add Al3004 Aluminium Wire 10%PCR,Add Al3004 Aluminium Wire 10%PCR - AU,kg,17.531518124655822,Success
